GPA,Internships,Projects,Technical_Skills,Communication_Skills,Leadership_Skills,Extracurriculars,Networking_Score,Research_Papers,Online_Courses,Certifications,Hackathons_Participated,Volunteering_Experience,Career_Outcome
3.3270035382161116,2,4,0.9182390866754371,0.9384821582141546,0.3425910828111318,1,0.6974478281643061,2,7,0,2,2,Software Engineer
2.0101231676924374,4,2,0.1018036829495369,0.6617777324716385,0.6276688771588087,3,0.09049631109586675,1,2,4,3,1,Researcher
2.321616102834997,1,3,0.5059579077349317,0.07680304831442153,0.19201608474003673,4,0.49752931602745276,0,6,2,1,0,Consultant
3.0974675787331725,3,1,0.22085278296300892,0.35466620498508283,0.14602101929696254,4,0.2630800299241908,1,0,2,2,1,Entrepreneur
3.3837903953853865,1,6,0.03892996332566745,0.5506633794408515,0.9380641395681313,4,0.7243863559980446,0,5,2,0,2,Researcher
3.303922519005201,4,6,0.03601881829142639,0.4032077561332522,0.9176472779044335,0,0.18955550853694048,2,8,2,4,2,Software Engineer
2.44853861892112,4,1,0.17522177210582734,0.8336440104751723,0.8874689402128824,1,0.8922379155381064,4,2,2,3,2,Researcher
3.4243584426950715,3,3,0.8667703545060003,0.8146710047099892,0.6254334501665935,0,0.4309413365183269,2,6,4,2,2,Researcher
2.4744981749936,1,5,0.28247874397702666,0.6118310201032214,0.8082682112162782,2,0.1980030303075535,1,5,3,0,0,Consultant
2.6507993963185355,4,3,0.9504591705752957,0.37345794513270525,0.06903693691137491,1,0.43802179635032934,0,7,1,4,0,Entrepreneur
3.4929828102360485,2,3,0.5816222929891935,0.25533637376324414,0.33478904189067915,3,0.40874376280852787,1,2,2,0,1,Product Manager
3.2992657980944293,0,3,0.4366141897687661,0.10587431821312931,0.3137031247571562,4,0.4289189594937103,4,2,3,2,1,Researcher
3.698446820988356,0,5,0.5800888346694546,0.35489768348655404,0.6356453219526133,2,0.5855612934974469,2,3,0,1,1,Product Manager
3.3152257846006865,0,5,0.5166983852262678,0.4131725172077195,0.3559577734706405,1,0.5211737249135375,1,2,4,4,2,Data Scientist
3.1366172066709432,1,4,0.7587762537573252,0.6758229251040736,0.1485067816436808,0,0.14977713168090268,1,8,3,0,1,Researcher
2.187349535656185,3,1,0.28249606597285226,0.6581598242975735,0.5964670754135437,4,0.06557907264663632,4,3,2,1,0,Product Manager
2.7354316061188673,4,5,0.3530503916003024,0.07010813964125695,0.8143839206690815,0,0.7294154487265405,0,5,2,3,1,Data Scientist
2.530404735363451,2,5,0.8940943025332507,0.3952593154311578,0.3821234944599732,1,0.5597174359283135,1,7,2,2,1,Consultant
2.487979286758167,2,4,0.9464565131504055,0.18177886721736192,0.1322687150984817,1,0.35900076807926373,4,7,3,2,0,Entrepreneur
3.9460211095048914,1,6,0.8925582274864745,0.1568127053168057,0.19668819731282305,2,0.8083578224980739,0,4,2,4,0,Researcher
2.786195449333521,0,4,0.4194479939573136,0.8273021497372459,0.23748330516938398,3,0.38805847426095696,0,4,3,0,2,Entrepreneur
3.7840931103542266,1,7,0.7803655030068817,0.04191521671625753,0.2998975929945362,0,0.7959650896006075,2,5,2,3,0,Data Scientist
3.262277251994526,3,7,0.4763357333010988,0.41918287590212133,0.6427950705063091,2,0.3057561275123747,4,9,0,4,0,Entrepreneur
3.589622607083297,3,2,0.4975398521461022,0.1682036557665182,0.600945484537719,4,0.07284529754519975,0,6,0,4,1,Entrepreneur
3.005274186210384,4,3,0.20468010905728395,0.879330215678474,0.6960798615670392,3,0.9326396937999291,2,9,1,0,0,Software Engineer
3.153807769252718,4,1,0.5911303032585165,0.5570405132750351,0.36250198453151317,2,0.39455112928137315,3,6,2,3,2,Data Scientist
2.985035387637728,3,8,0.18613589775334793,0.23138063637684803,0.8239976518799783,0,0.7926925728493779,4,3,2,0,1,Entrepreneur
2.390485975596089,3,9,0.33156469906719377,0.5024272871663764,0.20408766115576027,1,0.27914413322230447,3,5,3,2,2,Product Manager
3.4449042305230106,3,4,0.8550302016199351,0.7314863597031158,0.46904074751815394,4,0.646365112123656,0,6,3,1,0,Data Scientist
2.5615447248817116,1,6,0.20707580921085522,0.9581180089194338,0.8009387215414303,0,0.8733108732577283,4,4,2,2,2,Software Engineer
2.0486319328629077,3,9,0.07115828517343281,0.22044600424541894,0.18015864773261925,3,0.041644022339980324,2,4,1,2,2,Researcher
3.290944591814336,2,6,0.0690075926128163,0.8861817721293451,0.10986311374078295,3,0.8306357646860892,0,1,2,4,0,Consultant
2.354221358814098,0,9,0.9407845205031079,0.9343041141674903,0.8836839676879897,1,0.5713330049719286,4,6,3,2,0,Entrepreneur
3.8809171687058286,3,4,0.5069204379618346,0.9164205445320662,0.3429296627591959,1,0.6074717539085692,4,5,2,3,1,Product Manager
3.9078571540051747,0,8,0.40941207181701833,0.6354143568619098,0.683870124909032,4,0.5231580008059826,3,0,3,2,1,Software Engineer
3.829728780440897,1,9,0.8108785810079184,0.6298206544347077,0.02534860426393848,4,0.8744751032836424,0,3,2,3,1,Data Scientist
2.7403174005108886,0,4,0.835825927910516,0.4032106331838228,0.6900468884094496,1,0.04343335723563746,2,2,4,0,0,Consultant
2.030913233057735,1,5,0.3321910331156046,0.7523978823037879,0.3161013115469705,1,0.2610283915358481,2,2,3,4,2,Consultant
3.8566371251754505,2,8,0.6936180574737952,0.5312940183509319,0.05574085358744174,3,0.8757625388591553,0,6,1,3,2,Entrepreneur
2.8563682966346287,1,6,0.7711228158518866,0.6774380712282945,0.609812761548117,1,0.752345702531956,0,9,4,2,1,Software Engineer
3.933309638087339,1,7,0.6546506868659545,0.42845790384879545,0.24080381607317325,2,0.017645160178605845,1,3,2,4,1,Software Engineer
3.9272399541785057,4,3,0.15159507480009937,0.7314964640431391,0.38680724205188,0,0.5170062832097087,3,7,3,4,0,Product Manager
3.70601891093472,3,7,0.875883083517057,0.8244715176045491,0.08058081228651359,1,0.5295726807126748,0,8,4,3,2,Researcher
2.5888977841391716,3,8,0.5390945527360087,0.14643625660281612,0.14716325109494532,4,0.4008821351279104,0,2,1,3,1,Researcher
2.7701954572038505,2,6,0.2824724263700037,0.832929715574228,0.29797723549584376,2,0.2973933320619897,1,4,3,1,0,Researcher
3.702273343033714,2,9,0.4252281854376939,0.5402965317903072,0.08975950056015713,4,0.6817248504123421,1,3,4,1,1,Consultant
2.633844010312555,3,6,0.03757109039890738,0.8446659090902243,0.9108262646863152,2,0.20779046470475382,4,9,4,4,0,Consultant
2.338985493372185,4,9,0.12786680122241756,0.4313017063410146,0.006047043183978418,1,0.7989485620717061,2,5,4,1,2,Data Scientist
3.1136025249167005,3,4,0.7655467505158609,0.37904048538303503,0.4838602188643114,0,0.8030371607674718,3,9,0,2,0,Consultant
3.872309548321562,4,8,1.1634755366141114e-05,0.9150607325172224,0.12324745813255145,4,0.4152614375728205,4,3,2,0,1,Consultant
3.392059593349946,2,4,0.4165658284822922,0.2511692675484013,0.30767908947794853,2,0.28354801090964765,0,7,3,4,1,Software Engineer
3.14012234017873,0,2,0.5225101810855884,0.8442123252861431,0.9260595598182655,3,0.2838781815907132,1,2,3,0,2,Data Scientist
2.194352987541537,2,9,0.054634420000972295,0.4840205725094041,0.16169455327398685,1,0.4822913239962101,2,4,3,1,2,Software Engineer
3.2300144533983395,2,5,0.9730781629723328,0.5140954425512597,0.9658323197183326,0,0.7195792247493588,4,0,4,3,1,Product Manager
3.9801077002085266,1,4,0.22612533124967193,0.308468281489484,0.2057943769894217,1,0.35886869099385876,2,5,2,4,1,Product Manager
2.280168030473048,1,2,0.30419871963628087,0.5730422006190157,0.7415661084668296,3,0.6100433454577515,1,4,1,1,1,Data Scientist
3.0366593047274737,1,1,0.30394251225502733,0.3252111962762113,0.5466772648973117,0,0.38248446058259433,4,7,3,2,2,Data Scientist
3.754746143855911,1,7,0.2304166621173499,0.03926941424165231,0.8844787275967592,3,0.3045231891513833,4,8,2,4,1,Consultant
3.4815372355084087,4,6,0.001473822086311416,0.27199860534435605,0.5539932555031309,1,0.02485951591579416,2,7,2,4,2,Product Manager
3.394031481990536,3,2,0.7293447940879964,0.006379043406590679,0.5345592191563087,2,0.003914105735390638,1,7,0,3,1,Entrepreneur
3.4049681679742188,0,8,0.9668454997992854,0.9783547870568566,0.1954580003683999,1,0.22720767783200446,0,2,3,4,0,Researcher
2.7189823024395103,2,4,0.22429348328504506,0.9657472098197475,0.16622936205165872,1,0.40640628680099544,4,3,4,3,0,Consultant
2.5871836885289867,4,8,0.6630471918034224,0.39515529747230504,0.9164891511155142,1,0.8512611673620603,0,3,2,1,1,Researcher
3.6187223109570272,0,7,0.7418963269587151,0.728370854339646,0.32783819885003407,4,0.7984842429304254,1,4,2,2,0,Product Manager
3.6202267893583615,4,5,0.8484253790905247,0.345806098410425,0.37208225496289593,3,0.2671652625879899,4,8,1,2,2,Researcher
3.7341446371602074,4,8,0.4226291970136091,0.671093157085976,0.7598236584283884,3,0.24454044298429933,4,8,0,4,0,Entrepreneur
3.8264811051129426,2,9,0.30293090564042924,0.8054300430459791,0.33882348242280735,3,0.22732207107002744,0,9,2,4,0,Entrepreneur
3.0226847977218756,3,5,0.3252951340230311,0.9467562446922407,0.9520624466390027,4,0.339237340528867,3,0,2,1,2,Software Engineer
3.003032589374399,1,5,0.7126213330985128,0.400212275849672,0.7379277689988003,2,0.4981987195616854,0,7,4,3,0,Data Scientist
3.5965903579335503,3,2,0.816779466505636,0.7832979829560477,0.59742924257342,1,0.4386677720315755,0,0,4,2,0,Researcher
3.2999278615555303,2,5,0.18161396775660266,0.2659284506321188,0.8808951605447525,2,0.21827319878149376,3,1,1,3,1,Entrepreneur
3.403933754515407,2,3,0.3709410081577652,0.9903323037936483,0.04960590834948275,4,0.13045140994361804,1,6,1,1,2,Data Scientist
3.591585338872202,2,7,0.90194019674915,0.025769598764351143,0.25706269218920874,3,0.012577812486195383,1,7,1,2,2,Data Scientist
3.7800106836351324,0,5,0.8066935196947392,0.603528806501121,0.46503633422090995,1,0.15396323866650385,4,0,4,2,1,Software Engineer
2.6759903137030716,3,8,0.9848584027624758,0.6595059816513271,0.22697853947152102,0,0.7053563701941182,2,2,4,0,1,Data Scientist
2.751165905279888,3,1,0.7542482596820808,0.6880455570741288,0.7439051873021519,0,0.24363856934558292,2,6,0,1,0,Data Scientist
2.187963879681738,4,3,0.39319520102792227,0.12038757878908901,0.9192080310537252,2,0.4686018101215098,4,8,3,1,0,Consultant
3.156560281992348,4,3,0.5906378339946378,0.9385297834731304,0.4237701199309234,3,0.5913011489232447,2,7,3,0,0,Product Manager
2.071884547593484,4,9,0.6610142542473203,0.1811832790500828,0.34213260011189495,0,0.8868409028316071,0,7,0,3,1,Software Engineer
2.9311960362649203,2,5,0.07845581631712395,0.6227534032398411,0.9615507321375663,2,0.8888550983934195,0,8,3,0,2,Software Engineer
3.0852892694151532,3,9,0.5444969591038651,0.22267607912308496,0.44485243282754083,4,0.745733733681359,3,9,4,1,0,Researcher
2.573082504256569,2,9,0.7093208284726096,0.3072164170212709,0.4890484004492832,2,0.03515699204850142,3,2,3,3,1,Data Scientist
3.1816665211380215,0,1,0.16732130400106038,0.5464585417281244,0.35164987234190537,2,0.5750704190854149,4,7,4,2,2,Researcher
2.061000499878099,4,2,0.7806317174255571,0.4171934185645765,0.9095484730121384,2,0.7865834708315065,4,0,0,0,1,Consultant
2.074696377498429,2,5,0.5837727805141116,0.1602256009765063,0.5689554832818507,1,0.01728804476336321,4,7,1,3,0,Entrepreneur
3.6452011213193165,2,4,0.9522217856975946,0.1709364024208483,0.7621745871816447,2,0.5496846136565783,0,6,0,3,1,Data Scientist
2.720381282822526,0,9,0.042422298206891695,0.41814478816279965,0.8118067183508864,2,0.8577641457860294,2,7,3,3,1,Entrepreneur
2.2541210253037693,1,7,0.26532613755546697,0.7572829782755007,0.3418490419172582,1,0.47410207584226693,4,0,4,0,1,Product Manager
3.0444865201096087,3,6,0.6015538792998241,0.8979646468477885,0.43369433132038004,1,0.004106202897448452,4,5,3,2,1,Consultant
3.5399871061972217,1,7,0.2965599122059307,0.08412766225938284,0.8484717744062646,4,0.01101335833560746,0,6,3,3,2,Data Scientist
2.431642054993686,4,1,0.7144241640712422,0.39310390755940106,0.36325535167581025,3,0.41663603741375055,0,4,1,0,0,Researcher
3.2457809516380003,2,1,0.759005282521931,0.10024556372287663,0.7939351334518513,0,0.15500866741675456,0,4,3,1,2,Researcher
2.170694929987536,0,8,0.10251596406647445,0.016592480632597884,0.9409923225744371,0,0.6644506570932596,2,6,1,0,1,Data Scientist
2.1033634423372156,0,2,0.5138544642067677,0.6617186826439566,0.623210373068007,2,0.708799264906154,4,2,4,0,1,Researcher
3.0627092631362958,3,9,0.5088905555910559,0.6024494419665878,0.7416272874518889,4,0.1778797954606286,1,5,4,0,0,Data Scientist
3.081270243220213,1,7,0.36928077021554107,0.1630191138148862,0.8050973120411349,2,0.8885332885244849,1,6,1,3,0,Software Engineer
3.274859802996413,3,6,0.9329248625696721,0.2338128330930641,0.8450396488966425,0,0.4419078449789259,4,0,0,0,2,Researcher
3.452182667445323,2,1,0.8275063198732212,0.02370775364451838,0.39505333785679597,1,0.14284590759192373,4,1,4,1,2,Data Scientist
3.951704158925069,3,1,0.6972093819096368,0.8349472056944037,0.05126345917599817,3,0.7642515980693955,4,3,0,3,0,Data Scientist
3.0326006966023904,0,2,0.7143266357349976,0.9746905960485515,0.4018762712367395,4,0.7899745000167728,4,7,4,1,2,Researcher
2.645912945882492,0,6,0.4617161438131191,0.1354595367946908,0.6737562297840898,1,0.6392954726654575,2,9,4,4,1,Software Engineer
3.590372389537407,4,6,0.9209945210965759,0.23147521376529812,0.4503503857807928,3,0.8534655532025531,1,5,2,0,1,Researcher
2.5416645025241484,4,2,0.6945954272532854,0.868409523946934,0.7489631508603986,4,0.7373729720306713,3,0,3,3,0,Data Scientist
2.877942841411272,2,1,0.7289810616558164,0.9264637979561848,0.3569824294686639,4,0.8822057372269906,1,9,3,3,2,Software Engineer
2.1569127626845317,1,5,0.8616909037873453,0.41962738280681033,0.6347441411040295,0,0.43388804848547946,1,4,0,0,1,Entrepreneur
2.0507014868309152,3,5,0.274071589342191,0.050622472269074126,0.18641980485397458,1,0.7475971280994425,0,6,3,2,0,Product Manager
3.92529682935585,2,2,0.807070903866703,0.0393918336928194,0.7493694366449569,4,0.9997515634290444,4,5,0,2,2,Researcher
3.6719602410244114,4,6,0.19524060295649204,0.5739498660690104,0.5456959688130258,4,0.7249311975196192,4,8,4,1,1,Consultant
3.391948412187396,3,9,0.34534195224488784,0.392895108893179,0.20406438854660058,3,0.11418378023713216,4,7,2,0,2,Data Scientist
2.8179058888285398,4,2,0.3356104542698427,0.028652427577654516,0.29191117349780726,0,0.518318722429183,0,3,2,0,2,Software Engineer
2.3465886401416913,3,2,0.9785254683891406,0.5832523923125568,0.7486087085818324,2,0.5873477912430279,2,4,4,4,2,Software Engineer
2.3128740853421723,1,3,0.8565372237479268,0.011302536589022472,0.4826012356615207,0,0.17421067507139099,2,6,1,2,0,Entrepreneur
2.5004857963291904,2,7,0.7011698615902597,0.787371958149273,0.2160314403930722,2,0.9628916341780376,3,7,1,2,1,Researcher
3.0984533294122407,3,6,0.7270567616153901,0.3064328227033716,0.9672711903702976,1,0.1755797776346163,2,4,3,0,0,Consultant
3.4291918454001244,0,8,0.5620727944025711,0.0402580030092321,0.7151250198168879,1,0.17755791971322277,2,8,0,1,1,Software Engineer
3.3203947534354628,0,8,0.9470906671085191,0.5883522209831533,0.9571348325397961,4,0.915167137974555,4,9,2,0,1,Entrepreneur
2.5598677938918857,3,6,0.49625875288236154,0.3976844144330547,0.4271050453603432,1,0.46520543312167106,1,3,3,1,0,Data Scientist
3.909730561326388,3,3,0.3805177098698945,0.9738004133571495,0.47510034069172047,4,0.0631882792745162,2,3,4,2,0,Entrepreneur
3.475793833391537,3,3,0.163035336931591,0.5441986625037022,0.8979552161850192,0,0.5981874999385286,2,7,2,4,1,Researcher
3.108708105022801,0,1,0.786205652261058,0.2752391810370083,0.5250493402453846,1,0.6018263486330478,0,0,0,3,1,Entrepreneur
3.2234414924687043,0,7,0.7344439320755914,0.7094388646339748,0.7072789119056672,0,0.0645007586865618,3,7,0,2,1,Software Engineer
2.83920012485558,3,5,0.3843550385241349,0.27149200254271133,0.25217287749552997,0,0.972522495633662,0,4,1,1,2,Software Engineer
2.495461979002315,4,4,0.02519341395922936,0.9042432914075651,0.44672646870264054,1,0.5440299652945756,4,0,3,0,1,Product Manager
2.711945357302523,4,4,0.8389973277180107,0.37472197050737643,0.12344986581035511,0,0.5597957221797643,1,3,4,2,0,Entrepreneur
3.515692220928738,1,4,0.011417983454073632,0.5498685627762052,0.20598003587696168,1,0.5201154145023945,3,1,2,4,0,Data Scientist
2.0287869772595117,2,6,0.703699779629051,0.05057310382422886,0.000943415267631087,1,0.61073177964462,0,3,0,1,0,Consultant
2.2321452810138327,4,8,0.970257109726057,0.4261212379522308,0.03926505164866023,1,0.26429975277375495,2,7,2,0,1,Consultant
2.0920052840435055,0,8,0.43766132814820347,0.832363539660995,0.9772838231769293,2,0.2872413479748408,2,4,4,3,1,Researcher
2.08145760463794,4,5,0.23497340499595276,0.8056488053633419,0.2423536951367623,0,0.5113390897961327,3,0,2,1,2,Product Manager
3.7109211680220144,1,6,0.7048710100433817,0.22431855885352625,0.663310709504002,3,0.8066858547635796,2,6,3,0,2,Entrepreneur
3.4073157187600476,1,4,0.8171281420155851,0.22607907101056268,0.8390996987996115,1,0.04986457649417886,0,0,1,3,0,Data Scientist
2.9483476581746504,2,9,0.5464303160778473,0.8173053122132368,0.5506604592365643,0,0.603404212220246,0,8,2,0,2,Product Manager
2.195668321302003,4,8,0.9670352752561462,0.9303984201693255,0.1531445000839562,4,0.806778142506314,2,2,1,3,2,Software Engineer
2.9832317502336645,0,1,0.0516687216579611,0.09536092127300355,0.7281164373361664,1,0.15691727203722716,2,2,4,3,0,Researcher
2.946943541561131,0,2,0.5047955983045281,0.45005863942622526,0.600251410099583,1,0.015022541980566295,4,5,1,3,1,Entrepreneur
2.3464037398200306,3,9,0.7184539473225501,0.33745427896422897,0.7312505893473751,3,0.31271329514145807,1,9,2,0,2,Consultant
2.867703298475946,0,8,0.862640471149179,0.8706884554574393,0.7697466228570872,2,0.5881437067295981,3,5,2,3,1,Data Scientist
2.797009468794747,2,3,0.17925561190779005,0.08352491468001877,0.9754103676847451,2,0.13828317340474772,0,5,0,1,0,Software Engineer
3.231700196104433,2,8,0.8000034817636814,0.2111259425580374,0.57356328002671,1,0.4261223709724855,3,0,2,4,0,Product Manager
3.2701873017352874,0,1,0.5527070757185453,0.7524683375864943,0.3416411126906018,0,0.5523214973742779,4,4,1,4,2,Researcher
2.090608019544089,0,4,0.3965536819899632,0.051293848981215584,0.6484645569002371,4,0.5988830947573172,0,5,0,3,0,Product Manager
2.7492252292529424,3,3,0.13171502857909356,0.49253538071428926,0.06844070924262613,4,0.27441172100037514,4,7,2,4,0,Consultant
3.2517198314284728,0,6,0.8652957589089124,0.44210703467972,0.8973973183215863,0,0.4000296359862914,4,0,2,4,0,Product Manager
3.006272517160175,3,7,0.15727320817971535,0.33440117898874866,0.11938101133819679,1,0.7783392290675587,2,4,4,3,2,Data Scientist
3.7129796823766448,3,4,0.30978785920909924,0.3945723153189238,0.32784283788581825,4,0.9412146941206855,3,2,0,3,2,Software Engineer
3.3173872632378902,0,7,0.2900455319624369,0.5299405869302329,0.8157453806261209,2,0.8618803311182572,3,1,4,1,2,Entrepreneur
2.3258688541628594,1,9,0.8714140341908543,0.16136735838838312,0.5973123783307118,0,0.5642835017334319,2,7,4,2,0,Data Scientist
2.1411374948008595,1,2,0.672702994208898,0.5719958782835928,0.3936355202774421,3,0.41029280294394654,3,6,4,0,1,Consultant
3.2848385564126312,3,3,0.7966813971913723,0.8054323292999863,0.4734356593750214,1,0.3329566143714182,2,9,3,3,0,Researcher
2.053022621083244,0,5,0.250467898792499,0.760160929790159,0.8545473932021803,0,0.12495656608401806,0,6,4,3,2,Consultant
3.1715511625469266,1,3,0.6248740996069989,0.15389990469377368,0.34000438605989214,4,0.10655124721611298,4,4,1,4,1,Consultant
3.880460482849915,0,8,0.5717459831437487,0.1492494697414739,0.8696496848121713,1,0.6883576249136577,4,8,2,1,1,Product Manager
3.150948355751758,0,8,0.8328303767882711,0.2681743677449133,0.08813443097669149,2,0.2597944161711604,3,4,3,4,2,Researcher
2.776339852413044,0,8,0.9060870604812605,0.3610747263410372,0.7767984372086307,1,0.2546616864324468,1,1,4,3,1,Data Scientist
3.2865764368847064,4,9,0.012156771477386807,0.4084555814084826,0.8475476330547363,1,0.9981950544777857,4,2,2,3,1,Consultant
2.9165057809830333,0,4,0.6740199190587927,0.6796972168333453,0.18181765283733875,2,0.1879259578737954,2,3,0,4,2,Data Scientist
3.09123357863187,4,5,0.05183579911972902,0.056680432165835404,0.43034653237220044,2,0.14805975948882966,1,4,0,3,1,Entrepreneur
3.8829296175530503,3,5,0.5488586650773559,0.034672704226066386,0.16549977466365562,1,0.09868522775992061,1,2,2,2,1,Product Manager
2.7722052756015483,1,8,0.2876327290436782,0.391910562943909,0.7066041289942178,2,0.5798053451667962,4,6,1,0,2,Data Scientist
3.9223811276478284,1,7,0.3067765995221412,0.6971636921379805,0.5353477680616567,0,0.6278638260021014,4,4,2,0,1,Researcher
3.8107012839121275,1,9,0.3529585034523566,0.19343534295648257,0.635323346708321,2,0.36522792625688194,4,4,2,0,1,Consultant
2.391582269578593,1,8,0.6212924490496101,0.6415044812562517,0.19648696695621115,2,0.5354133355114677,2,5,3,2,1,Entrepreneur
2.138722601750331,1,2,0.3340499656687692,0.25982813794029946,0.21174586205241952,1,0.7883995309449126,1,6,0,3,1,Researcher
2.2015560027548533,1,4,0.7326990505902804,0.8860861088135163,0.04149732550990637,0,0.8181041683217484,3,9,0,4,2,Product Manager
2.0364436513030997,1,6,0.4045273855738697,0.8956899442666165,0.3220675351957297,3,0.9579120757156483,2,9,4,1,0,Entrepreneur
2.188885921511857,3,2,0.06835320030995862,0.2972872042813265,0.559744661333675,3,0.8242679859228745,0,7,2,3,0,Entrepreneur
3.366013546832714,0,7,0.7837598424841072,0.2299937539632405,0.8579349139973288,4,0.5648414367174266,4,8,2,2,1,Entrepreneur
2.1423772969204578,2,3,0.285758324592706,0.41130397206623126,0.6669274474586807,2,0.17965696583684598,1,3,1,2,2,Consultant
2.6379512605875224,4,3,0.43276687959926263,0.24053158518014872,0.43539632339975143,2,0.0997635577028424,2,4,0,0,2,Software Engineer
3.6897506219389093,2,2,0.6854438832219015,0.6723838432917036,0.9531201143941378,0,0.0545118899108592,0,4,1,3,1,Entrepreneur
2.046543871471652,2,8,0.332456157148712,0.8260646845482855,0.7192452005758319,3,0.6665258317853837,2,7,3,0,0,Researcher
3.6289369651778713,0,6,0.056585656146715624,0.673092130911217,0.93016520286255,4,0.8075362553979931,2,8,4,1,1,Researcher
2.5637095495468,0,1,0.3739210470128136,0.8243504472493495,0.5275879732721657,0,0.508683950684079,3,6,1,0,2,Product Manager
2.2363296552433125,0,1,0.9444485826943034,0.39699216220747413,0.2589042747931396,2,0.05471417483363994,3,4,0,1,2,Data Scientist
3.393474330728301,1,7,0.6417343972985582,0.15631697070886086,0.052826686364721986,3,0.5354705745913382,2,2,3,2,0,Data Scientist
3.2578856935597678,3,8,0.6714791486672069,0.7379509473975921,0.7260848514838505,4,0.9357492615245504,0,0,2,0,2,Software Engineer
3.7549440270541057,1,5,0.6322821536376398,0.3604745051415539,0.12130299800553412,1,0.5976131909324605,1,8,3,0,2,Consultant
3.4701420876077718,3,5,0.1989921389594368,0.6712708252291325,0.3027751282719672,3,0.8094274884628149,1,4,1,4,2,Consultant
3.6069618607696974,3,4,0.41833386410228013,0.27064394198176567,0.5324709078838974,4,0.8001526483917506,4,8,0,2,0,Entrepreneur
2.564069145142613,2,6,0.7509397983633183,0.08122963480667267,0.5644165877797477,0,0.9321290997806528,4,9,1,4,2,Software Engineer
2.3548790875594454,2,6,0.10137289755315915,0.9925817954877634,0.600583196987136,1,0.7702287656498733,1,3,2,1,1,Product Manager
3.5012295032817167,3,3,0.27785277608971226,0.15620150793059928,0.16625533034970064,4,0.7477005140130896,2,4,2,1,0,Product Manager
3.6136694785345282,3,9,0.2763191084658536,0.988420993963481,0.37973740482164875,4,0.23410266497064058,2,3,0,2,1,Data Scientist
3.9810102840013464,1,7,0.432018927594506,0.9772799325664473,0.6171942271169667,2,0.05992515532108145,3,1,4,1,1,Product Manager
2.825235353822853,1,1,0.9803687409421851,0.7938181039080396,0.9698188646337847,3,0.5175994650538077,3,0,3,2,0,Entrepreneur
2.7440361715855666,2,7,0.06750254668382194,0.6594229620819976,0.7276311376996887,2,0.1244342079467552,4,7,3,1,1,Researcher
3.5528259214839935,0,5,0.518700994380595,0.5778070502510847,0.9226037570939578,1,0.9621958762779913,1,3,2,3,0,Product Manager
2.6816070805060357,3,5,0.17936468201221045,0.8661015453778347,0.762212058314177,4,0.2899247626330286,2,4,1,0,1,Software Engineer
3.8615146512071297,1,2,0.9706765454097441,0.28943952161948794,0.5917169688924004,2,0.8529442033842931,1,5,1,3,0,Entrepreneur
3.7168255036860236,2,4,0.1133035047274642,0.46768121248487704,0.19202336913634455,3,0.3876246252024593,0,7,4,2,2,Product Manager
2.8579880547500367,1,6,0.40360100236159124,0.6193899693665019,0.666685651892513,1,0.32319424985737744,1,7,1,2,2,Consultant
3.5017421355829947,3,7,0.7378849848346062,0.4111904758694911,0.6233795659599071,0,0.9351585723766211,0,6,3,3,1,Product Manager
3.5090857481693645,3,5,0.7045544280274453,0.427486454090268,0.6024691704572664,2,0.363322572086224,3,3,1,0,2,Consultant
2.206247737671865,4,9,0.42272863689393225,0.3302846675020844,0.48978586798824075,1,0.39028790866313645,3,5,4,0,0,Entrepreneur
3.805105813359133,0,3,0.34652416795271823,0.564231816684536,0.5286566039892756,0,0.10609177961290917,4,3,3,4,1,Product Manager
3.010504744895714,4,1,0.39761237855287057,0.850574528015116,0.33444252711810407,2,0.6704466652825093,1,6,1,1,2,Consultant
3.6529149322154835,2,4,0.2642762631586393,0.20152837800631285,0.5193126926423032,1,0.2888394144775135,1,0,3,4,2,Researcher
2.6400992020612235,1,9,0.2053329387067998,0.9344330387534414,0.19755590567847825,1,0.5856041678395072,0,4,2,0,1,Data Scientist
3.791046456992401,2,4,0.48303969755889,0.6890876537482297,0.8051743973603768,2,0.5913517040532095,3,9,2,3,2,Entrepreneur
2.778403357468326,3,2,0.2685337560676073,0.8232732126800302,0.1857769546987078,1,0.719199695595767,0,9,2,1,2,Consultant
2.0216753029605967,4,5,0.2874616648972501,0.5561906926300116,0.08496628988946642,4,0.7452414861724412,3,3,1,3,1,Software Engineer
3.8107639528385273,4,3,0.6567560634745571,0.7795167014240635,0.43624602635715737,2,0.5144524344015394,0,6,4,4,2,Product Manager
2.182573353572267,4,9,0.9685373316998922,0.01620039733946721,0.6583074395060619,1,0.330991947603403,3,8,3,2,2,Consultant
2.6386272751808297,2,4,0.6036372005593751,0.8183804247795352,0.43771682493354136,0,0.8374508948347339,0,4,0,3,2,Consultant
3.90012393410161,3,6,0.07697946706496628,0.04013885908536652,0.2767541319513086,0,0.3098656494084847,3,3,2,4,2,Consultant
3.901214293875112,1,2,0.07558361385406698,0.8899133763628625,0.5581711838904407,4,0.5075090944693315,0,8,2,4,1,Data Scientist
3.1468757762465724,1,6,0.951423220845566,0.9919627472386433,0.34700233541219994,2,0.40125258320372803,1,4,0,4,0,Software Engineer
3.2636744243395985,2,3,0.29729079030733363,0.2940674621767778,0.9328676901266331,1,0.8550783859696881,4,8,0,2,0,Software Engineer
